split,metric_canonical,n,Accuracy,Exact Match,MAE_label,MAE_expected,RMSE_label,Signed Bias label,Signed Bias expected,Macro-F1,Weighted-F1,Quadratic Weighted Kappa,Kendall tau,Spearman rho,Within-1 Accuracy,Acc@1,Acc@2,Acc@5,low_n,low_exact_match,low_MAE,low_signed_bias,low_to_high_rate,low_severe_overestimation_rate,mean_pred_low,high_n,high_to_mid_or_low_rate,high_signed_bias,MAE_score,severe_error_rate,pred_label_1_rate,pred_label_2_rate,pred_label_3_rate,pred_label_4_rate,pred_label_5_rate,monotonic_violation_rate
dev,Basic Factual Accuracy,130,0.7769230769230769,0.7769230769230769,0.4282051282051281,0.3876252476985637,0.7936715504001198,0.1358974358974358,0.11009152407447487,0.244307982994804,0.7710112277896879,0.05748316934230968,0.11586826066639773,0.12391115004944883,0.9230769230769231,nan,0.0,0.8727272727272727,2,0.0,3.0,3.0,1.0,1.0,5.0,110,0.02727272727272727,-0.033333333333333465,0.3876252476985637,0.07692307692307693,0.0,0.023076923076923078,0.0,0.13846153846153847,0.8384615384615385,0.47692307692307695
dev,"Clarity, Simplicity & Inspiration",90,0.5555555555555556,0.5555555555555556,0.5777777777777777,0.5271625463303213,0.8195150628704788,0.014814814814814866,0.03635080826115214,0.21636240703177823,0.49853504620238903,0.08330799635147457,0.15340789276590772,0.1743957952418403,0.9,nan,0.0,0.3333333333333333,4,0.0,2.0,2.0,1.0,1.0,4.0,30,0.0,-0.48888888888888904,0.5271625463303213,0.1,0.0,0.011111111111111112,0.0,0.7555555555555555,0.23333333333333334,0.13333333333333333
dev,Content Relevance & Scope Control,125,0.784,0.784,0.3893333333333332,0.35967895245800413,0.6572670690061992,0.20266666666666655,0.11643762262413887,0.2837101984310106,0.7674167051222887,0.21638564634673574,0.3728439255559643,0.4052553313847818,0.944,nan,0.0,0.8775510204081632,2,0.0,3.0,3.0,1.0,1.0,5.0,98,0.01020408163265306,0.054421768707482825,0.35967895245800413,0.056,0.0,0.0,0.008,0.2,0.792,0.32
dev,Domain Knowledge Accuracy,65,0.6307692307692307,0.6307692307692307,0.4358974358974359,0.37289214647816826,0.5948496901286525,-0.05641025641025639,-0.037654778290277274,0.2635131543980866,0.6086387702119831,0.30060524546065903,0.40758927010889623,0.45885068249617794,0.9846153846153847,nan,nan,0.5862068965517241,0,nan,nan,nan,nan,nan,nan,29,0.034482758620689655,-0.29885057471264387,0.37289214647816826,0.015384615384615385,0.0,0.015384615384615385,0.0,0.6153846153846154,0.36923076923076925,0.06153846153846154
dev,Error Identification & Correction Precision,35,0.6285714285714286,0.6285714285714286,0.7809523809523808,0.734962973105056,1.2823589374447564,0.4952380952380951,0.3166255776726063,0.15714285714285714,0.6061224489795919,0.0,-0.014640821586899177,-0.01573638048247908,0.8,0.0,0.0,0.8148148148148148,5,0.0,3.0,3.0,1.0,1.0,4.8,27,0.037037037037037035,-0.0370370370370372,0.734962973105056,0.2,0.0,0.0,0.02857142857142857,0.14285714285714285,0.8285714285714286,0.17142857142857143
dev,Higher-Order Thinking & Skill Development,83,0.4939759036144578,0.4939759036144578,0.6265060240963857,0.5404766172986013,0.7948967080313578,0.3052208835341367,0.2180206892174112,0.2784587244477498,0.4299706514345053,0.42325978300621725,0.4214423884744449,0.48659034391758826,0.9397590361445783,nan,0.0,0.42857142857142855,7,0.0,1.0476190476190477,1.0476190476190477,0.14285714285714285,0.14285714285714285,3.142857142857143,14,0.07142857142857142,-0.45238095238095255,0.5404766172986013,0.060240963855421686,0.0,0.012048192771084338,0.1566265060240964,0.6867469879518072,0.14457831325301204,0.024096385542168676
dev,Instruction Following & Task Completion,200,0.66,0.66,0.495,0.4315078964581092,0.7891627067834477,0.1883333333333333,0.12125424425893773,0.27588225167843,0.6303873300051644,0.17893544733861833,0.3490661653923444,0.3927365381151344,0.93,nan,0.0,0.7641509433962265,7,0.0,2.7142857142857144,2.7142857142857144,1.0,1.0,4.857142857142857,106,0.009433962264150943,-0.0723270440251574,0.4315078964581092,0.07,0.0,0.005,0.005,0.41,0.58,0.22
dev,"Motivation, Guidance & Positive Feedback",60,0.5833333333333334,0.5833333333333334,0.5888888888888888,0.5578951986299621,0.8755950357709131,0.2444444444444445,0.18648428510512333,0.3850931677018633,0.5409937888198757,0.49167927382753396,0.6143508659413888,0.695502787131738,0.8833333333333333,0.0,0.0,0.6923076923076923,9,0.0,1.851851851851852,1.851851851851852,0.4444444444444444,0.7777777777777778,3.4444444444444446,13,0.0,-0.20512820512820523,0.5578951986299621,0.11666666666666667,0.0,0.0,0.2833333333333333,0.55,0.16666666666666666,0.11666666666666667
dev,"Personalization, Adaptation & Learning Support",70,0.6714285714285714,0.6714285714285714,0.38095238095238104,0.35940544908156713,0.5007930219099012,0.06666666666666668,-0.020682767257537853,0.34857549857549863,0.6539784289784292,0.6179401993355482,0.6126776767282528,0.6892926150249242,1.0,nan,0.0,0.6896551724137931,1,0.0,0.6666666666666665,0.6666666666666665,0.0,0.0,3.0,29,0.0,-0.149425287356322,0.35940544908156713,0.0,0.0,0.0,0.05714285714285714,0.5857142857142857,0.35714285714285715,0.24285714285714285
dev,Reasoning Process Rigor,84,0.5714285714285714,0.5714285714285714,0.5476190476190477,0.4573955750277649,0.8652613759305616,0.17460317460317462,0.10138045718878631,0.41957277694982614,0.560339933290753,0.7861254612546126,0.5395848538600848,0.6281128179687959,0.9285714285714286,1.0,0.0,0.7407407407407407,16,0.8125,0.5625,0.5625,0.1875,0.1875,1.75,27,0.0,-0.11111111111111124,0.4573955750277649,0.07142857142857142,0.15476190476190477,0.011904761904761904,0.07142857142857142,0.2976190476190476,0.4642857142857143,0.30952380952380953
dev,Role & Tone Consistency,50,0.74,0.74,0.33333333333333326,0.30071651969803503,0.4320493798938574,-0.16,-0.16131097682053222,0.2920634920634921,0.7168253968253968,0.49922958397534667,0.5709432816837678,0.6378037833812965,1.0,nan,nan,0.5,0,nan,nan,nan,nan,nan,nan,24,0.0,-0.30555555555555575,0.30071651969803503,0.0,0.0,0.0,0.0,0.76,0.24,0.24
dev,Scenario Element Integration,115,0.6521739130434783,0.6521739130434783,0.42608695652173917,0.37242504099141005,0.5823490660957642,-0.0434782608695652,-0.06987971106706105,0.3101779270872216,0.6217553597221546,0.43281328636134886,0.5150020133472669,0.57943326413423,0.9739130434782609,nan,0.0,0.46938775510204084,4,0.0,1.75,1.75,0.75,0.75,3.75,49,0.0,-0.34013605442176886,0.37242504099141005,0.02608695652173913,0.0,0.0,0.02608695652173913,0.7391304347826086,0.23478260869565218,0.09565217391304348
test,Basic Factual Accuracy,125,0.76,0.76,0.3413333333333333,0.31746458070476846,0.6380525927469546,0.02133333333333327,-0.025625187406937342,0.21147963047099805,0.7825824625170378,0.036710102283872836,0.11119102691388022,0.11680841012547166,0.96,nan,0.0,0.8288288288288288,1,0.0,3.0,3.0,1.0,1.0,5.0,111,0.018018018018018018,-0.09009009009009018,0.31746458070476846,0.04,0.0,0.008,0.008,0.168,0.816,0.288
test,"Clarity, Simplicity & Inspiration",85,0.6823529411764706,0.6823529411764706,0.4274509803921568,0.3829181343983566,0.6355482425649928,-0.11372549019607839,-0.11315752098464639,0.2818237082066869,0.6711818344359021,0.38667900092506946,0.43160719536535147,0.4909711632659802,0.9529411764705882,nan,0.0,0.5853658536585366,2,0.0,1.8333333333333333,1.8333333333333333,1.0,1.0,4.0,41,0.024390243902439025,-0.2845528455284554,0.3829181343983566,0.047058823529411764,0.0,0.011764705882352941,0.011764705882352941,0.6352941176470588,0.3411764705882353,0.12941176470588237
test,Content Relevance & Scope Control,130,0.7538461538461538,0.7538461538461538,0.37948717948717947,0.35462782507141427,0.6283882516977819,0.16410256410256407,0.10811704372366265,0.2857805530776093,0.7319536128456736,0.3002969561989607,0.40673667457700663,0.4457983927752196,0.9461538461538461,nan,0.0,0.8804347826086957,1,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,5.0,92,0.021739130434782608,-1.2550347234893073e-16,0.35462782507141427,0.05384615384615385,0.0,0.0,0.015384615384615385,0.23076923076923078,0.7538461538461538,0.2923076923076923
test,Domain Knowledge Accuracy,65,0.6923076923076923,0.6923076923076923,0.46666666666666656,0.4076667644584981,0.7267772204775877,0.10769230769230767,0.059512848213601546,0.28604836566569225,0.679040863468182,0.40995607613469975,0.36652076870879147,0.41765821167421374,0.9692307692307692,nan,nan,0.8235294117647058,0,nan,nan,nan,nan,nan,nan,34,0.029411764705882353,-0.058823529411764865,0.4076667644584981,0.03076923076923077,0.0,0.03076923076923077,0.0,0.4,0.5692307692307692,0.13846153846153847
test,Error Identification & Correction Precision,38,0.6052631578947368,0.6052631578947368,0.47368421052631576,0.4962579984659035,0.6753816335059705,-0.087719298245614,-0.14975450850467667,0.30914490527393756,0.6094267927884227,0.5569948186528497,0.5663858172541907,0.6317108901928706,0.9736842105263158,nan,nan,0.65,0,nan,nan,nan,nan,nan,nan,20,0.0,-0.2500000000000001,0.4962579984659035,0.02631578947368421,0.0,0.02631578947368421,0.07894736842105263,0.5,0.39473684210526316,0.13157894736842105
test,Higher-Order Thinking & Skill Development,89,0.5617977528089888,0.5617977528089888,0.5056179775280898,0.5058868744923761,0.7075480335110425,-0.01123595505617981,-0.054686978050596594,0.3249583718778909,0.532661185543972,0.4819126819126819,0.4940599269559774,0.5699106559205689,0.9550561797752809,nan,0.0,0.41935483870967744,6,0.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.3333333333333333,3.3333333333333335,31,0.06451612903225806,-0.46236559139784966,0.5058868744923761,0.0449438202247191,0.0,0.02247191011235955,0.14606741573033707,0.6629213483146067,0.16853932584269662,0.07865168539325842
test,Instruction Following & Task Completion,195,0.7282051282051282,0.7282051282051282,0.4153846153846154,0.39297834250033215,0.6409572613101523,0.09743589743589742,0.029492402407460087,0.36605904857315014,0.7159726142804306,0.49979415397282834,0.5184431371138393,0.5775604493096901,0.9692307692307692,nan,0.0,0.8053097345132744,5,0.0,2.4,2.4,1.0,1.0,4.4,113,0.0,-0.035398230088495714,0.39297834250033215,0.03076923076923077,0.0,0.0,0.02564102564102564,0.4153846153846154,0.558974358974359,0.23076923076923078
test,"Motivation, Guidance & Positive Feedback",68,0.5294117647058824,0.5294117647058824,0.5931372549019606,0.5375805576822683,0.7827803638564368,-0.11274509803921573,-0.14682901858046254,0.3230769230769231,0.5212669683257919,0.42098092643051777,0.466528948232553,0.547393647937793,0.9117647058823529,nan,0.0,0.42857142857142855,4,0.0,1.5833333333333333,1.5833333333333333,0.75,0.75,3.75,28,0.07142857142857142,-0.4404761904761907,0.5375805576822683,0.08823529411764706,0.0,0.014705882352941176,0.17647058823529413,0.6323529411764706,0.17647058823529413,0.11764705882352941
test,"Personalization, Adaptation & Learning Support",69,0.5507246376811594,0.5507246376811594,0.5024154589371981,0.458838684734065,0.6786365036054021,0.06763285024154587,0.010861899054739693,0.3174652432969215,0.5360393909301556,0.4564789287120913,0.44896932583201987,0.5055823172804955,0.9565217391304348,nan,0.0,0.5161290322580645,2,0.0,1.3333333333333333,1.3333333333333333,0.5,0.5,3.5,31,0.0,-0.3225806451612904,0.458838684734065,0.043478260869565216,0.0,0.0,0.07246376811594203,0.6086956521739131,0.3188405797101449,0.2753623188405797
test,Reasoning Process Rigor,79,0.5063291139240507,0.5063291139240507,0.6033755274261603,0.547935213937369,0.948015916119128,-0.12236286919831227,-0.19422013043840558,0.4244990892531876,0.5154596389292384,0.671660936938786,0.4411594427082808,0.5087768645299302,0.9240506329113924,0.8888888888888888,0.0,0.4722222222222222,10,0.8,0.5666666666666667,0.5666666666666667,0.2,0.2,1.7,36,0.05555555555555555,-0.490740740740741,0.547935213937369,0.0759493670886076,0.11392405063291139,0.012658227848101266,0.10126582278481013,0.45569620253164556,0.31645569620253167,0.1518987341772152
test,Role & Tone Consistency,50,0.78,0.78,0.3066666666666666,0.29290811420418317,0.44721359549995787,-0.14666666666666667,-0.18471486602599424,0.3219047619047619,0.7887619047619048,0.6405228758169934,0.6533662926968469,0.7175254834243591,1.0,nan,nan,0.68,0,nan,nan,nan,nan,nan,nan,25,0.0,-0.16000000000000014,0.29290811420418317,0.0,0.0,0.0,0.04,0.62,0.34,0.3
test,Scenario Element Integration,110,0.6363636363636364,0.6363636363636364,0.4242424242424242,0.42201887671659327,0.5703091488416833,-0.14545454545454545,-0.20305788597536528,0.380767554885202,0.6418891783597666,0.5779046939139747,0.5563711220201263,0.6275622104349624,0.990909090909091,nan,nan,0.5185185185185185,0,nan,nan,nan,nan,nan,nan,54,0.0,-0.3395061728395063,0.42201887671659327,0.00909090909090909,0.0,0.00909090909090909,0.09090909090909091,0.6181818181818182,0.2818181818181818,0.09090909090909091
